,BD.BA.BS,BD.BA.BL,BD.BA.BG,BD.BA.JK,BD.BA.PT,BD.BA.PR,BD.CG.BD,BD.CG.BB,BD.CG.CP,BD.CG.CT,BD.CG.CM,BD.CG.CB,BD.CG.FN,BD.CG.KG,BD.CG.LK,BD.CG.NO,BD.CG.PC,BD.DA.DH,BD.DA.FR,BD.DA.GZ,BD.DA.GG,BD.DA.JM,BD.DA.KS,BD.DA.MD,BD.DA.MK,BD.DA.MU,BD.DA.NY,BD.DA.NS,BD.DA.MM,BD.DA.NK,BD.DA.RB,BD.DA.SA,BD.DA.SP,BD.DA.TA,BD.KH.BH,BD.KH.CD,BD.KH.JS,BD.KH.JN,BD.KH.KL,BD.KH.KU,BD.KH.MG,BD.KH.ME,BD.KH.NR,BD.KH.ST,BD.RS.BO,BD.RS.JP,BD.RS.NA,BD.RS.NT,BD.RS.NW,BD.RS.PB,BD.RS.RS,BD.RS.SR,BD.RP.DJ,BD.RP.GB,BD.RP.KR,BD.RP.LL,BD.RP.NP,BD.RP.PN,BD.RP.RP,BD.RP.TH,BD.SY.HA,BD.SY.MB,BD.SY.SN,BD.SY.SL
BD.RP.GB,140.423950053,101.357702054,48.4151118633,39.4147430429,85.2668094104,61.1996013908,18.9667360965,147.896448462,150.741689667,406.562000455,322.933638208,112.159595904,82.3030838502,31.9816808751,105.446929973,182.132062511,30.0239807593,681.055495209,103.615880087,164.602554193,67.0453444774,23.5454394474,121.072058856,70.3936078902,68.5545257195,88.885728236,175.917015036,116.576191715,137.719092066,63.5376937203,47.049348105,72.0376230231,165.833975715,113.678895695,78.7820757731,42.6050521953,130.823186969,74.7842546641,118.642233711,65.3844208125,43.9190232699,22.0523612287,37.9492777208,95.6605843875,36.9043006536,7.47496963126,37.290134221,38.893610027,33.2890371123,84.9255087436,56.1492083982,76.0835364204,32.1206553202,0.0,16.9432419214,13.66883457,21.6170822799,14.7697083511,19.3514773622,21.0183633725,88.101578581,77.1715203004,78.9096758808,120.756659356
BD.RP.KR,81.7937129215,57.1974927248,27.6451719563,22.8601546797,48.4100396886,35.4683644319,10.1301857582,83.6023254335,87.1997260027,220.678614786,183.65173555,60.258388542,45.5709430916,17.2341451656,60.0684080518,101.976596899,16.0246010373,424.060526732,64.8852084586,101.720545078,40.4951801645,21.6355518667,68.4857052047,42.2882258366,44.3869944806,53.4163923362,105.166811197,68.3590413818,85.2935709868,34.2496841849,30.8557780514,42.6759623771,116.297316345,79.4742953483,45.903585495,27.4287567544,80.2790582026,47.7295291822,69.6207963535,44.4123798346,27.8343529884,14.4174498141,23.2358329526,56.0338258193,38.1125150409,7.61775811378,28.9980384455,29.558394666,22.0590344661,59.6904458836,40.1093770674,58.6249472304,18.3465476517,11.7301573156,0.0,4.19028616848,8.75846419446,6.38518485472,9.99530252847,10.3011530996,47.079460897,39.589604059,39.6808599278,59.3921882425
BD.RP.LL,47.3280278029,32.701568026,15.5698515521,13.0614463427,27.431592942,20.0384426709,5.73793177907,52.1393883693,51.9680359943,127.156456627,110.573583345,33.9278948377,26.8085135554,10.1585126525,35.1461744204,59.2512024724,9.31221320195,260.250098391,38.1897296429,64.8188961804,23.4288788624,16.444398523,44.6032521444,24.8287137511,27.002462307,32.2047094953,64.6312050444,43.0419823186,59.8154542182,23.9116161787,18.1348821071,25.2648297584,94.4964571859,51.6606573785,25.7926849154,15.1749120361,44.9441853343,26.8234998432,38.8482252798,25.0879996822,15.9868069434,7.88786813247,13.28062982,30.9059473872,24.2885014522,4.31819584531,15.0899947886,17.006314271,10.9089517662,35.2885761651,21.4222781091,36.7859337563,6.74665692485,9.30694079163,4.12108737363,0.0,1.72672021277,1.87300141375,4.91662685464,3.49207513109,29.9116782289,24.6333916199,26.3421330145,37.264702828
BD.RP.NP,59.4071117342,41.0634443577,19.3574090732,16.3059775533,34.2512325759,24.8768794167,7.26204066732,67.9994598703,66.2258177628,161.598661708,141.973330079,42.7589789487,34.2450076036,13.0602119884,44.5373460851,75.0940871133,11.9239934476,332.284621416,47.7614746214,84.1938304545,29.2168119548,22.2508446847,59.1252117644,31.2177959094,34.1619043314,40.9983910122,83.0499058782,56.0316708145,80.4813546034,32.6407376501,22.5166303908,31.9669091858,131.750842648,66.7963436094,31.8950591946,18.2677560132,54.9237699013,32.6321752721,47.7934944524,30.335080646,19.7058835932,9.40805469093,16.4192339697,37.7959821836,30.5071992753,5.12196090939,17.0492540249,20.5326265828,12.0882847266,43.587573454,24.8415417218,46.4494867688,5.84883120898,12.7851573259,7.48220555423,1.49987653268,0.0,1.50506539986,6.80811303076,2.84128147539,39.6589862069,32.6713909623,35.8104627509,50.002302257
BD.RP.PN,35.4450156361,24.192187621,11.3318392124,9.6541557937,20.0983213947,14.6348091732,4.21699257572,41.975436476,40.0841799863,95.0386364955,86.1568307761,24.7573461075,20.4412585369,7.7757593338,26.6250041482,44.5895359363,7.03235866814,206.625955838,29.1784132745,53.1637479277,17.5632663628,15.6512716707,37.2621332129,18.8825391915,21.3204747327,25.1244797389,51.317852166,34.9203900868,52.8699518711,21.1082633814,13.896244178,19.3637608628,92.1719238945,43.3535376628,18.7288172085,10.950153275,32.6137115105,19.630802191,28.0035096562,18.642668277,11.9423433833,5.64717042332,9.84231222365,21.9938060476,21.2038359994,3.7483085645,11.2678858893,13.1479471088,7.20269926364,27.4332043952,15.4399676287,30.3591620709,5.13697683977,10.0243116257,6.25963182124,1.8670041401,1.72714583776,0.0,6.86472206337,1.04185138202,24.5515122843,19.9403715849,22.5320181176,30.5687692617
BD.RP.RP,212.296483555,149.744750198,70.9805321044,58.8529709281,125.361107546,90.4852337495,27.2045324299,234.19071294,232.821640311,594.725342727,498.968824321,160.516396181,123.383141536,47.4481529846,159.363955745,271.698812652,43.8895530692,1116.05580429,164.031360705,277.425944753,102.906741894,59.5443659355,198.18167897,109.191187947,113.587938145,141.056443242,282.96577597,189.410829551,250.931928339,106.49670343,75.8996634353,111.84283384,366.084158172,208.362542826,116.178128212,64.213738863,196.102694192,114.169891893,174.371856453,102.686181781,68.3024000849,33.0119915004,57.9373036918,139.069237054,82.1922338086,12.7199184879,53.313676106,65.061234721,44.0586112736,142.062077788,83.5031405776,141.891264585,23.5151868007,24.9607352073,18.6222376952,9.31397423449,14.8477622029,13.0461859942,0.0,19.1692938252,137.540520777,116.365478154,123.086240029,179.43955558
BD.RP.TH,55.0914091809,37.8890365953,17.562268929,14.9553618153,31.2981204313,22.5720959289,6.74048813012,67.2763709227,63.0781244501,151.545119467,136.704569596,39.4049372279,32.52502162,12.500375678,41.8728996319,70.4138059284,11.3119078088,321.615400088,44.6176595751,83.8452260654,26.9556149231,24.7437123035,60.1986153967,29.2084019641,32.7725929361,39.2345107193,80.7367054928,55.5640196521,85.0747477557,34.7317932935,20.9691794816,30.1776461578,149.547125631,67.2858167592,28.753991379,16.0394772773,48.9680410558,29.132420336,42.7262807289,27.2427347795,17.9829681698,8.16272995187,14.9514301254,33.3861544798,31.5359242527,5.32179128469,15.0866205877,18.9929267033,9.36931562915,40.8629323122,21.3278505742,45.8610906795,6.54273216473,15.7863241736,11.1753372466,3.85203510238,3.6081732273,1.15293614189,11.162076334,0.0,40.0753469946,32.8531792565,37.4963385409,51.0446719747
BD.SY.HA,105.096402916,72.1461093049,40.2855318867,31.6503857199,66.5036091985,52.8607072403,12.3720545884,41.5937706685,85.4911840184,235.819912779,146.677045524,77.6561496261,41.3037744535,14.1384174848,64.439499556,109.17790866,15.3580598305,529.942198563,101.073218086,110.448638086,59.9965229097,85.8431764048,35.3802823887,55.9709363619,69.1481088043,59.8099450728,101.422561762,49.7149848369,136.051759137,38.0563802183,57.4743595268,50.0330693702,445.563787745,150.144292522,71.9879810203,62.0288070007,150.145515266,98.5282977167,116.215415776,106.908701142,50.9459378626,35.4931329861,38.7523511407,99.4381971098,153.765592667,40.7765001767,123.598119261,87.9878487573,79.9789876528,135.324861425,131.830085186,148.328964567,125.281781345,94.0247883556,72.5742958709,46.8839280859,71.5634520553,38.6059535004,113.801003569,56.9447702432,0.0,15.8457436005,27.9033119486,41.9190414594
BD.SY.MB,75.5679545995,49.035469359,27.4532672465,22.2494960467,45.2198130082,36.6836642954,7.46694995168,44.1604416869,65.8189606038,147.658447329,116.293221276,47.7188787351,28.1563080047,8.64960234536,46.1562943019,74.7170899053,9.02888471606,436.759281442,76.6438173832,99.1741636771,44.0724570089,64.543575117,42.9164688578,42.114889566,54.7546286471,48.0645730912,87.1434406082,48.9087428006,116.226330277,33.028502288,43.2880171102,38.2042821185,335.833594203,121.514768191,49.9536387122,44.2930134025,106.915899977,71.0280560396,80.6512470292,77.6320014275,37.433685697,25.2407231876,28.1371595729,68.412152222,112.666022936,28.8955676618,86.979884364,64.114035679,55.4020520906,101.323291953,93.367124738,113.233620595,85.4553731431,66.9868403004,49.6370851795,31.4037263749,47.9502704147,25.5025169315,78.3093011945,37.9688741338,12.8880255052,0.0,20.3277962429,15.0958974966
BD.SY.SN,28.9959010614,19.8145508424,10.5603539113,8.48952223264,17.7538741151,13.8188234169,3.29421791268,17.7160682956,26.2426858208,67.0933402313,49.2808203567,20.4317743695,12.8603711561,4.46314766887,18.9593414278,31.8594587215,4.46633201721,145.215065234,26.1612569674,30.3526088722,15.8181212461,16.4859594754,11.845868326,15.3226427041,17.6440061753,17.3320059416,30.9055930986,16.6960083666,26.8742895572,5.31822618204,14.0810260229,14.310318283,80.1135043394,34.403587557,18.5307096342,14.5392648509,36.9170082772,23.616534445,29.3762148628,24.6585731736,12.6008795453,8.15880948401,9.84977138054,24.662380297,31.56209694,8.20950282636,25.7285807295,19.3286123272,17.0604323257,31.3969460991,28.6032878119,32.8516160209,24.6448559732,17.864286062,12.9756509853,8.75852309961,13.7074394807,7.51575920228,21.6033779349,11.3021780768,5.91905649119,5.30167702027,0.0,7.19240673553
BD.SY.SL,176.2248699,114.388746123,62.1077256897,51.046519379,103.519085305,82.8519302986,17.1402134724,120.735577269,162.435167739,356.480164159,301.3669091,108.401302874,71.734189858,22.9138332117,112.091695368,181.563595852,22.4514048416,1010.71560107,172.463637492,229.736056618,100.072978281,128.020544449,104.941286705,97.5918749272,122.608393722,114.376383283,211.345038783,121.917199687,241.609441425,65.0936243554,94.7814105757,90.6221380789,652.988804595,261.100278753,111.764426899,94.2878839092,233.333629457,153.133414865,178.488095075,164.372201053,82.1695893592,53.1670216629,62.6055178798,149.621262446,227.091878244,57.1767507275,174.277550002,132.803696939,111.790437625,216.172921339,191.036495681,237.676245897,165.083348862,129.725228013,92.1584909221,58.794344291,90.8226883166,48.384768444,149.447374825,73.0098824272,42.1954887297,18.6827091956,34.1296776721,0.0
